image_path,k_code,product_name,class_id,split
C:\project_sep\data\single_folder\K-041989_0_2_1_0_90_240_200.png,K-041989,투엑스비엠연질캡슐 500mg/PTP,215,train
C:\project_sep\data\single_folder\K-044498_0_0_0_1_90_340_200.png,K-044498,투게논정 5/16mg,424,train
C:\project_sep\data\single_folder\K-044312_0_1_0_2_90_280_200.png,K-044312,제이그렐정(클로피도그렐황산염),404,train
C:\project_sep\data\single_folder\K-043544_0_2_1_1_90_240_200.png,K-043544,액티진정 100mg/병,349,train
C:\project_sep\data\single_folder\K-042780_0_2_1_2_75_040_200.png,K-042780,이브엔연질캡슐 400mg/PTP,293,train
C:\project_sep\data\single_folder\K-040112_0_2_1_0_70_060_200.png,K-040112,펜싹코연질캡슐 180mg/PTP,64,train
C:\project_sep\data\single_folder\K-041751_0_2_0_2_75_060_200.png,K-041751,이달비정 80mg,191,train
C:\project_sep\data\single_folder\K-045038_0_0_0_1_75_300_200.png,K-045038,리리베아캡슐 25mg,479,train
C:\project_sep\data\single_folder\K-042111_0_2_0_2_75_120_200.png,K-042111,센실라정 30mg/PTP,236,train
C:\project_sep\data\single_folder\K-042404_0_0_1_1_75_040_200.png,K-042404,메가비액티브정 100mg/병,266,train
C:\project_sep\data\single_folder\K-042021_0_1_0_2_90_060_200.png,K-042021,투리온정(베포타스틴베실산염),223,train
C:\project_sep\data\single_folder\K-040434_0_2_0_1_75_100_200.png,K-040434,히트펜정 25mg/병,85,train
C:\project_sep\data\single_folder\K-041191_0_0_1_2_75_060_200.png,K-041191,타넥신정,132,train
C:\project_sep\data\single_folder\K-042662_0_1_1_1_75_120_200.png,K-042662,네비스톨정1.25밀리그램(네비보롤염산염),284,train
C:\project_sep\data\single_folder\K-040098_0_0_0_0_60_300_200.png,K-040098,칸타벨정 8/5mg,61,train
C:\project_sep\data\single_folder\K-039168_0_1_1_1_90_040_200.png,K-039168,베아로탄플러스정,2,train
C:\project_sep\data\single_folder\K-042154_0_2_1_1_70_020_200.png,K-042154,센스데이정 0.15mg/PTP,239,train
C:\project_sep\data\single_folder\K-041102_0_2_0_0_70_120_200.png,K-041102,유니도스캡슐(에르도스테인),125,train
C:\project_sep\data\single_folder\K-041543_0_2_1_0_75_020_200.png,K-041543,코르포지정 5/160mg,170,train
C:\project_sep\data\single_folder\K-042130_0_2_1_1_75_060_200.png,K-042130,코메키나캡슐 25mg/PTP,237,train
C:\project_sep\data\single_folder\K-041739_0_0_1_2_90_260_200.png,K-041739,센글라정50mg 70.23mg/PTP,189,train
C:\project_sep\data\single_folder\K-044118_0_2_1_2_70_300_200.png,K-044118,에르덱스캡슐(에르도스테인),385,train
C:\project_sep\data\single_folder\K-039555_0_0_1_2_90_040_200.png,K-039555,아드에스정,27,train
C:\project_sep\data\single_folder\K-044260_0_2_0_2_75_340_200.png,K-044260,이지엔6에이스연질캡슐 325mg,400,train
C:\project_sep\data\single_folder\K-041619_0_2_1_1_70_020_200.png,K-041619,루파핀정(루파타딘푸마르산염),180,train
C:\project_sep\data\single_folder\K-041787_0_0_1_0_75_000_200.png,K-041787,록소리펜정,196,train
C:\project_sep\data\single_folder\K-040823_0_2_0_0_90_120_200.png,K-040823,액티나민플러스정 600mg/병,107,train
C:\project_sep\data\single_folder\K-042274_0_2_0_2_70_000_200.png,K-042274,킥코프에프연질캡슐 200mg/PTP,252,train
C:\project_sep\data\single_folder\K-041617_0_0_1_1_90_320_200.png,K-041617,아르닉정 200mg/병,179,train
C:\project_sep\data\single_folder\K-042594_0_0_0_0_75_280_200.png,K-042594,크로스틴정 20mg,279,train
C:\project_sep\data\single_folder\K-041788_0_1_0_2_70_300_200.png,K-041788,파나신캡슐 0.67g/PTP,197,train
C:\project_sep\data\single_folder\K-045011_0_2_1_1_75_300_200.png,K-045011,콜로브론캡슐 200mg/PTP,472,train
C:\project_sep\data\single_folder\K-044736_0_0_1_2_75_100_200.png,K-044736,프리렙톨캡슐 25mg,452,train
C:\project_sep\data\single_folder\K-040790_0_0_0_0_90_160_200.png,K-040790,콜키닌정(콜키신),104,train
C:\project_sep\data\single_folder\K-041286_0_0_1_0_75_100_200.png,K-041286,셀레지온정,143,train
C:\project_sep\data\single_folder\K-040088_0_0_1_0_75_020_200.png,K-040088,이연프로피베린정 10mg,60,train
C:\project_sep\data\single_folder\K-043761_0_2_1_0_75_040_200.png,K-043761,오마티지연질캡슐,359,train
C:\project_sep\data\single_folder\K-042275_0_2_1_0_90_020_200.png,K-042275,킥노즈에프연질캡슐 200mg/PTP,253,train
C:\project_sep\data\single_folder\K-039985_0_1_0_1_70_140_200.png,K-039985,렉센엔캡슐 300mg/PTP,54,train
C:\project_sep\data\single_folder\K-041617_0_0_0_1_75_180_200.png,K-041617,아르닉정 200mg/병,179,train
C:\project_sep\data\single_folder\K-045027_0_2_0_2_75_260_200.png,K-045027,알마스콘정,475,train
C:\project_sep\data\single_folder\K-040098_0_2_0_1_90_320_200.png,K-040098,칸타벨정 8/5mg,61,train
C:\project_sep\data\single_folder\K-043847_0_2_1_0_90_160_200.png,K-043847,레일론정,368,train
C:\project_sep\data\single_folder\K-045273_0_2_0_2_75_260_200.png,K-045273,제스쿨정 175mg/PTP,497,train
C:\project_sep\data\single_folder\K-041693_0_1_0_1_70_160_200.png,K-041693,투게논정 5/8mg,184,train
C:\project_sep\data\single_folder\K-042324_0_0_1_0_75_100_200.png,K-042324,펠로디온지속정 5mg,259,train
C:\project_sep\data\single_folder\K-042787_0_0_0_1_75_280_200.png,K-042787,레보콜정,295,train
C:\project_sep\data\single_folder\K-041274_0_0_1_2_75_060_200.png,K-041274,부티렌정,142,train
C:\project_sep\data\single_folder\K-043999_0_2_0_1_70_240_200.png,K-043999,캐롤비노즈연질캡슐 180mg/PTP,377,train
C:\project_sep\data\single_folder\K-042662_0_2_0_0_75_180_200.png,K-042662,네비스톨정1.25밀리그램(네비보롤염산염),284,train
C:\project_sep\data\single_folder\K-041727_0_0_1_2_75_120_200.png,K-041727,제이로수정 10mg,188,train
C:\project_sep\data\single_folder\K-044469_0_1_1_1_60_060_200.png,K-044469,마더스아스피린장용정 100mg,420,train
C:\project_sep\data\single_folder\K-041269_0_2_0_0_70_060_200.png,K-041269,판토시딜캡슐 100mg/PTP,140,train
C:\project_sep\data\single_folder\K-044551_0_2_0_1_75_240_200.png,K-044551,엘도클캡슐(에르도스테인),430,train
C:\project_sep\data\single_folder\K-040375_0_2_1_1_90_180_200.png,K-040375,비맥스액티브정 50mcg/병,81,train
C:\project_sep\data\single_folder\K-044145_0_2_1_1_90_300_200.png,K-044145,콜민코연질캡슐 200mg/PTP,390,train
C:\project_sep\data\single_folder\K-041921_0_0_1_2_75_320_200.png,K-041921,케이로틴정 5mg,210,train
C:\project_sep\data\single_folder\K-042268_0_2_0_1_75_040_200.png,K-042268,이알펜8시간서방정,250,train
C:\project_sep\data\single_folder\K-040790_0_1_1_2_60_000_200.png,K-040790,콜키닌정(콜키신),104,train
C:\project_sep\data\single_folder\K-039568_0_1_0_1_90_300_200.png,K-039568,프가바린캡슐 75mg,30,train
C:\project_sep\data\single_folder\K-041804_0_2_1_2_60_060_200.png,K-041804,쿠에타핀정12.5밀리그램(쿠에티아핀푸마르산염),202,train
C:\project_sep\data\single_folder\K-042662_0_1_1_2_70_300_200.png,K-042662,네비스톨정1.25밀리그램(네비보롤염산염),284,train
C:\project_sep\data\single_folder\K-040599_0_2_0_2_70_020_200.png,K-040599,큐엔디1000연질캡슐 10mg/PTP,93,train
C:\project_sep\data\single_folder\K-041523_0_0_0_1_75_100_200.png,K-041523,솔리나신정 10mg,168,train
C:\project_sep\data\single_folder\K-044948_0_2_1_0_75_060_200.png,K-044948,세파콜에프캡슐 112mg/PTP,467,train
C:\project_sep\data\single_folder\K-041804_0_0_0_0_70_240_200.png,K-041804,쿠에타핀정12.5밀리그램(쿠에티아핀푸마르산염),202,train
C:\project_sep\data\single_folder\K-044065_0_2_0_1_90_060_200.png,K-044065,페노코린캡슐,380,train
C:\project_sep\data\single_folder\K-042154_0_2_1_0_75_060_200.png,K-042154,센스데이정 0.15mg/PTP,239,train
C:\project_sep\data\single_folder\K-040728_0_0_1_1_90_040_200.png,K-040728,엘메이드정 200mg/병,101,train
C:\project_sep\data\single_folder\K-042274_0_2_0_2_70_300_200.png,K-042274,킥코프에프연질캡슐 200mg/PTP,252,train
C:\project_sep\data\single_folder\K-042021_0_0_0_1_70_200_200.png,K-042021,투리온정(베포타스틴베실산염),223,train
C:\project_sep\data\single_folder\K-041299_0_2_1_1_90_280_200.png,K-041299,건일몬테루카스트츄정 4mg,145,train
C:\project_sep\data\single_folder\K-040119_0_0_0_1_90_160_200.png,K-040119,씬지록신정 150mcg,65,train
C:\project_sep\data\single_folder\K-042594_0_0_1_1_75_020_200.png,K-042594,크로스틴정 20mg,279,train
C:\project_sep\data\single_folder\K-040813_0_2_1_1_75_200_200.png,K-040813,동성에르도스테인캡슐(에르도스테인),106,train
C:\project_sep\data\single_folder\K-045087_0_2_0_1_75_280_200.png,K-045087,알게텍정,480,train
C:\project_sep\data\single_folder\K-045269_0_0_1_2_70_340_200.png,K-045269,독립목클린캡슐 200mg,496,train
C:\project_sep\data\single_folder\K-041247_0_2_0_1_90_080_200.png,K-041247,엘도프로정,136,train
C:\project_sep\data\single_folder\K-044199_0_0_0_0_70_300_200.png,K-044199,케이캡정 50mg,393,train
C:\project_sep\data\single_folder\K-045245_0_2_0_2_75_220_200.png,K-045245,리카뉴로서방정 300mg,493,train
C:\project_sep\data\single_folder\K-044976_0_2_0_0_75_320_200.png,K-044976,비맥스엠지액티브연질캡슐 500mg/PTP,469,train
C:\project_sep\data\single_folder\K-040128_0_0_0_0_90_260_200.png,K-040128,알카포네정,66,train
C:\project_sep\data\single_folder\K-044539_0_2_1_1_90_160_200.png,K-044539,아질렉트정 0.5mg,427,train
C:\project_sep\data\single_folder\K-039362_0_0_0_0_75_220_200.png,K-039362,아사톱장용정 100mg,20,train
C:\project_sep\data\single_folder\K-040100_0_0_1_2_70_340_200.png,K-040100,칸타벨정 16/5mg,62,train
C:\project_sep\data\single_folder\K-044530_0_2_0_2_90_280_200.png,K-044530,로수암핀정 5/5mg,426,train
C:\project_sep\data\single_folder\K-044199_0_0_0_1_90_140_200.png,K-044199,케이캡정 50mg,393,train
C:\project_sep\data\single_folder\K-045233_0_2_0_2_90_200_200.png,K-045233,뉴코딜정 3mg/병,491,train
C:\project_sep\data\single_folder\K-041495_0_2_0_2_75_100_200.png,K-041495,센테라정 30mg/PTP,164,train
C:\project_sep\data\single_folder\K-041221_0_2_0_1_75_100_200.png,K-041221,네오빅스정,134,train
C:\project_sep\data\single_folder\K-044498_0_1_0_0_90_180_200.png,K-044498,투게논정 5/16mg,424,train
C:\project_sep\data\single_folder\K-041727_0_0_0_1_75_060_200.png,K-041727,제이로수정 10mg,188,train
C:\project_sep\data\single_folder\K-043450_0_0_1_2_75_340_200.png,K-043450,젠스펜정,338,train
C:\project_sep\data\single_folder\K-041080_0_2_1_1_75_000_200.png,K-041080,피엠에스로수바스타틴정 5mg,122,train
C:\project_sep\data\single_folder\K-042584_0_0_0_2_90_080_200.png,K-042584,에스진정 237.5mg/병,277,train
C:\project_sep\data\single_folder\K-041696_0_0_0_1_90_040_200.png,K-041696,베믈리디정(테노포비르알라페나미드푸마르산염),185,train
C:\project_sep\data\single_folder\K-041928_0_2_1_1_90_100_200.png,K-041928,본디칼플러스정,211,train
C:\project_sep\data\single_folder\K-044528_0_2_1_1_70_220_200.png,K-044528,로수암핀정 10/5mg,425,train
C:\project_sep\data\single_folder\K-041767_0_1_0_1_70_100_200.png,K-041767,카발린캡슐 50mg,193,train
C:\project_sep\data\single_folder\K-041804_0_2_0_0_60_020_200.png,K-041804,쿠에타핀정12.5밀리그램(쿠에티아핀푸마르산염),202,train
C:\project_sep\data\single_folder\K-043273_0_2_0_2_75_100_200.png,K-043273,벤포바이타액티브정 100mg/병,319,train
C:\project_sep\data\single_folder\K-041793_0_0_0_0_70_180_200.png,K-041793,유한엔플루캡슐 45mg,199,train
C:\project_sep\data\single_folder\K-041085_0_0_0_1_75_280_200.png,K-041085,뉴바민정,123,train
C:\project_sep\data\single_folder\K-040332_0_2_1_0_60_000_200.png,K-040332,투베로정60/10밀리그램,78,train
C:\project_sep\data\single_folder\K-039759_0_0_0_2_90_280_200.png,K-039759,암로텐션에스정,41,train
C:\project_sep\data\single_folder\K-042278_0_2_1_0_70_220_200.png,K-042278,징코에프정 80mg,254,train
C:\project_sep\data\single_folder\K-042021_0_1_0_2_75_340_200.png,K-042021,투리온정(베포타스틴베실산염),223,train
C:\project_sep\data\single_folder\K-039148_0_2_0_1_90_080_200.png,K-039148,듀카브정60/5밀리그램,0,train
C:\project_sep\data\single_folder\K-045229_0_0_1_2_70_240_200.png,K-045229,씬지로이드정 0.112mg,490,train
C:\project_sep\data\single_folder\K-042130_0_2_1_0_75_220_200.png,K-042130,코메키나캡슐 25mg/PTP,237,train
C:\project_sep\data\single_folder\K-040379_0_2_1_2_70_180_200.png,K-040379,기가제로연질캡슐 125mg/PTP,82,train
C:\project_sep\data\single_folder\K-041642_0_2_0_2_90_100_200.png,K-041642,누비질정 250mg,181,train
C:\project_sep\data\single_folder\K-044013_0_0_1_1_70_200_200.png,K-044013,로스테인캡슐,379,train
C:\project_sep\data\single_folder\K-043885_0_1_1_2_90_240_200.png,K-043885,프레가린캡슐 50mg,370,train
C:\project_sep\data\single_folder\K-039889_0_0_1_1_90_180_200.png,K-039889,가스티인씨알정(모사프리드시트르산염수화물),48,train
C:\project_sep\data\single_folder\K-044619_0_2_0_1_90_320_200.png,K-044619,콜린스타리드캡슐,437,train
C:\project_sep\data\single_folder\K-044004_0_2_0_2_90_220_200.png,K-044004,록소포펜정,378,train
C:\project_sep\data\single_folder\K-045229_0_1_0_0_90_140_200.png,K-045229,씬지로이드정 0.112mg,490,train
C:\project_sep\data\single_folder\K-044330_0_2_1_2_90_280_200.png,K-044330,베포스타서방정(베포타스틴살리실산염),406,train
C:\project_sep\data\single_folder\K-041268_0_0_1_1_75_060_200.png,K-041268,엘비타정 15mg/병,139,train
C:\project_sep\data\single_folder\K-041619_0_2_0_1_75_180_200.png,K-041619,루파핀정(루파타딘푸마르산염),180,train
C:\project_sep\data\single_folder\K-039727_0_2_0_0_75_140_200.png,K-039727,마이페노캡슐,37,train
C:\project_sep\data\single_folder\K-045087_0_2_1_0_90_340_200.png,K-045087,알게텍정,480,train
C:\project_sep\data\single_folder\K-045087_0_2_0_2_75_000_200.png,K-045087,알게텍정,480,train
C:\project_sep\data\single_folder\K-041804_0_2_0_2_70_120_200.png,K-041804,쿠에타핀정12.5밀리그램(쿠에티아핀푸마르산염),202,train
C:\project_sep\data\single_folder\K-039262_0_0_1_1_75_080_200.png,K-039262,울트란세미정,10,train
C:\project_sep\data\single_folder\K-042457_0_2_1_0_75_020_200.png,K-042457,이스탄캡슐(에르도스테인),269,train
C:\project_sep\data\single_folder\K-044498_0_0_1_2_70_120_200.png,K-044498,투게논정 5/16mg,424,train
C:\project_sep\data\single_folder\K-043292_0_0_1_2_70_180_200.png,K-043292,가바메드캡슐 150mg,323,train
C:\project_sep\data\single_folder\K-045229_0_2_1_2_60_180_200.png,K-045229,씬지로이드정 0.112mg,490,train
C:\project_sep\data\single_folder\K-040132_0_2_1_0_75_280_200.png,K-040132,토비콤골드정 206.2mg/병,67,train
C:\project_sep\data\single_folder\K-044912_0_0_1_0_90_320_200.png,K-044912,레오핀정,465,train
C:\project_sep\data\single_folder\K-044602_0_2_0_1_70_340_200.png,K-044602,글리틴리드캡슐(콜린알포세레이트),436,train
C:\project_sep\data\single_folder\K-044539_0_2_1_0_60_320_200.png,K-044539,아질렉트정 0.5mg,427,train
C:\project_sep\data\single_folder\K-041274_0_0_1_0_90_240_200.png,K-041274,부티렌정,142,train
C:\project_sep\data\single_folder\K-045037_0_0_0_0_90_240_200.png,K-045037,리리베아캡슐 50mg,478,train
C:\project_sep\data\single_folder\K-044075_0_0_0_2_90_340_200.png,K-044075,로수메트서방정 10/750mg,382,train
C:\project_sep\data\single_folder\K-043710_0_0_1_2_75_200_200.png,K-043710,브레인플러스정 100mg/PTP (수출용),357,train
C:\project_sep\data\single_folder\K-039633_0_2_0_2_90_280_200.png,K-039633,알러엔연질캡슐 10mg/PTP,34,train
C:\project_sep\data\single_folder\K-041878_0_0_1_2_75_020_200.png,K-041878,레피드정,207,train
C:\project_sep\data\single_folder\K-042339_0_0_1_2_75_060_200.png,K-042339,베아리온정 10mg,262,train
C:\project_sep\data\single_folder\K-041617_0_0_1_0_90_140_200.png,K-041617,아르닉정 200mg/병,179,train
C:\project_sep\data\single_folder\K-041739_0_0_1_0_90_280_200.png,K-041739,센글라정50mg 70.23mg/PTP,189,train
C:\project_sep\data\single_folder\K-040379_0_2_0_1_90_140_200.png,K-040379,기가제로연질캡슐 125mg/PTP,82,train
C:\project_sep\data\single_folder\K-042278_0_0_0_0_70_340_200.png,K-042278,징코에프정 80mg,254,train
C:\project_sep\data\single_folder\K-042594_0_0_1_0_75_280_200.png,K-042594,크로스틴정 20mg,279,train
C:\project_sep\data\single_folder\K-042345_0_2_0_2_90_260_200.png,K-042345,디멘콜린정,264,train
C:\project_sep\data\single_folder\K-041320_0_0_0_1_90_320_200.png,K-041320,아토르스타정 10mg,149,train
C:\project_sep\data\single_folder\K-044498_0_0_0_0_75_260_200.png,K-044498,투게논정 5/16mg,424,train
C:\project_sep\data\single_folder\K-040419_0_1_0_1_75_040_200.png,K-040419,피엠에스프레가발린캡슐 75mg,83,train
C:\project_sep\data\single_folder\K-043544_0_2_1_2_75_060_200.png,K-043544,액티진정 100mg/병,349,train
C:\project_sep\data\single_folder\K-044528_0_1_0_0_90_080_200.png,K-044528,로수암핀정 10/5mg,425,train
C:\project_sep\data\single_folder\K-042278_0_1_0_0_60_120_200.png,K-042278,징코에프정 80mg,254,train
C:\project_sep\data\single_folder\K-042275_0_2_1_0_70_120_200.png,K-042275,킥노즈에프연질캡슐 200mg/PTP,253,train
C:\project_sep\data\single_folder\K-041329_0_0_0_2_90_340_200.png,K-041329,치센캡슐 300mg/PTP,150,train
C:\project_sep\data\single_folder\K-042154_0_2_1_1_60_180_200.png,K-042154,센스데이정 0.15mg/PTP,239,train
C:\project_sep\data\single_folder\K-042404_0_0_0_1_90_040_200.png,K-042404,메가비액티브정 100mg/병,266,train
C:\project_sep\data\single_folder\K-039985_0_1_1_2_75_040_200.png,K-039985,렉센엔캡슐 300mg/PTP,54,train
C:\project_sep\data\single_folder\K-044322_0_0_1_2_90_100_200.png,K-044322,레토르정 4mg,405,train
C:\project_sep\data\single_folder\K-041619_0_2_0_1_60_340_200.png,K-041619,루파핀정(루파타딘푸마르산염),180,train
C:\project_sep\data\single_folder\K-044076_0_0_1_1_90_300_200.png,K-044076,로수메트서방정 5/750mg,383,train
C:\project_sep\data\single_folder\K-044727_0_2_1_1_90_280_200.png,K-044727,애드본비정,450,train
C:\project_sep\data\single_folder\K-041957_0_2_0_1_90_200_200.png,K-041957,베포스타비정,212,train
